10.1.1.1,test3.hrecordtest.com
10.18.223.20,vhhyapdsci.hyundaidealer.net
10.18.223.21,vhhyapdscs.hmgics.com
10.18.223.24,vhhyaedsci.hyundaidealer.net
10.18.223.25,vhhyaedscs.hyundaidealer.net
10.18.223.253,hmphdev.hyundai-dealer.net
10.18.225.124,10.18.225.124
10.18.225.125,10.18.225.125
10.18.241.35,vhhtigepap01.hec.hyundai-transys.com
10.18.241.37,vhhtigepap02.hec.hyundai-transys.com
10.18.241.38,vhhtigepap03.hec.hyundai-transys.com
10.18.241.39,vhhtigepap04.hec.hyundai-transys.com
10.18.241.40,vhhtiwd1wd01.hec.hyundai-transys.com
10.18.241.41,vhhtiwd2wd01.hec.hyundai-transys.com
10.18.241.43,gbwpdb.hyundai-transys.com
10.18.241.45,bwp.hyundai-transys.com
10.18.241.46,gbwp.hyundai-transys.com
10.18.241.246,erp.hyundai-transys.com
10.18.241.248,gbw.hyundai-transys.com
10.18.242.34,erpq.hyundai-transys.com
10.18.242.36,vhhtigeqap02.hec.hyundai-transys.com
10.18.242.37,vhhtiwdqwd01.hec.hyundai-transys.com
10.18.242.246,erpqas.hec.hyundai-transys.com
10.18.243.64,vhhtigedap01.hec.hyundai-transys.com
10.18.243.66,vhhtiwddwd01.hec.hyundai-transys.com
10.18.243.68,gbwddb.hyundai-transys.com
10.18.243.70,bwd.hyundai-transys.com
10.18.243.71,gbwd.hyundai-transys.com
10.18.243.246,erpdev.hec.hyundai-mseat.com
10.18.243.248,bwdev.hyundai-transys.com
10.18.247.236,glove-tm.glovis.net
10.18.253.101,mssadaptor.hyundai.net
10.18.253.110,mssv2.hyundai.net
10.20.30.50,testyj.autoever.com
10.20.35.20,testfocs.hyundai.com
10.25.70.59,h-realrecdh.hmc.co.kr
10.25.114.200,autowaytower.hmc.co.kr
10.25.174.51,yhsippapp01.hmc.co.kr
10.25.174.52,ysip.hmc.co.kr
10.25.174.59,h-realrecyh01.hmc.co.kr
10.25.174.60,h-realrecyh02.hmc.co.kr
10.25.174.61,yhmgwpapp01.hmc.co.kr
10.25.174.62,yhmgwpapp02.hmc.co.kr
10.25.174.63,yhmgwpapp03.hmc.co.kr
10.25.174.64,yhmgwpapp04.hmc.co.kr
10.25.174.65,yhmgwpapp05.hmc.co.kr
10.25.174.66,yhmgwpapp06.hmc.co.kr
10.25.174.67,yhmgwpapp07.hmc.co.kr
10.25.174.68,yhmgwpapp08.hmc.co.kr
10.25.224.50,connect-vdi.hmc.co.kr
10.25.233.59,h-realrecbh.hmc.co.kr
10.26.16.196,hdrnd.co.kr
10.26.16.238,visit.hdrnd.co.kr
10.26.17.12,widpsr.hyundai-transys.com
10.26.147.20,hms-goyang-gw.hmc.co.kr
10.32.174.231,ad.hyundai-amco.global
10.32.175.5,cyberaudit.amco.co.kr
amcotown.co.kr
10.32.175.7,erp.amco.co.kr
gen.amco.co.kr
10.32.175.24,www.autobus.kr
m.autobus.co.kr
autobus.kr
autobus.co.kr
10.32.175.30,amcotown.co.kr
10.32.175.252,10.32.175.252
10.34.18.13,hkaa.co.kr
10.36.21.254,10.36.21.254
10.36.30.140,iqisweb.haos.com.tr
iqistnweb.haos.com.tr
10.36.64.110,kmsbsprd.kmsportal.com
10.36.139.25,clssk.hyundai-dymos.com
clssk.hyundai-transys.com
10.36.139.32,gmmssk.hyundai-dymos.com
gmmssk.hyundai-transys.com
10.36.207.215,gmmsslp.hyundai-dymos.com
gmmsslp.hyundai-transys.com
10.37.21.10,10.37.21.10
10.37.21.11,10.37.21.11
10.37.54.33,imis.dykmc.com.cn
10.37.54.48,mail.dykmc.com.cn
10.37.69.40,10.37.69.40
10.37.63.100,its02q.hmmausa.com
10.37.63.128,its03.e-hmmausa.com
10.37.63.129,portal.hmmausa.com
10.37.63.209,e-hmmausa.com
www.e-hmmausa.com
10.37.69.237,10.37.69.237
10.37.97.15,b3mes.hyundai-dymos.com
b3mes.hyundai-transys.cn
b3mes.hyundai-transys.com
10.37.97.23,b2mes.hyundai-transys.cn
b2mes.hyundai-transys.com
b2mes.hyundai-dymos.com
10.37.174.9,10.37.174.9
10.37.174.10,10.37.174.10
10.37.174.26,plmhatci.hmckmc.co.kr
10.37.174.210,hatci.hkmc.co.kr
hatci.hmckmc.co.kr
10.37.169.237,10.37.169.237
10.51.104.10,ifem.hmc.co.kr
10.54.115.137,in.ebook.campus.hyundaimotorgroup.com
10.54.115.138,in.vodadm.campus.hyundaimotorgroup.com
10.54.115.139,in.ems.campus.hyundaimotorgroup.com
10.54.203.130,aps2.in.hmckmc.co.kr
10.62.16.247,dics.hmc.co.kr
10.69.11.41,j3dqms.hmc.co.kr
10.69.11.220,jenergy2.hmc.co.kr
10.69.11.226,jenergy.hmc.co.kr
10.69.11.239,diss.hmc.co.kr
10.69.46.11,jvehicle.hmc.co.kr
10.69.46.13,jeng.hmc.co.kr
10.69.46.14,jfvendor.hmc.co.kr
10.69.46.16,jthms.hmc.co.kr
10.69.46.17,jceqis.hmc.co.kr
10.69.46.18,jpmes.hmc.co.kr
10.69.46.20,alcj.hmc.co.kr
10.69.46.21,jpilot.hmc.co.kr
10.69.46.22,jgmes.hmc.co.kr
10.69.46.23,jtrms.hmc.co.kr
10.72.242.76,asaniqis.hmc.co.kr
10.73.13.12,athms.hmc.co.kr
10.73.13.13,apis.hmc.co.kr
10.73.13.14,awms.hmc.co.kr
10.73.13.15,awis.hmc.co.kr
10.73.13.16,asanpress.hmc.co.kr
10.73.13.21,aeng.hmc.co.kr
10.73.13.23,asanalc.hmc.co.kr
10.73.13.24,apfames.hmc.co.kr
10.73.13.26,asaneng.hmc.co.kr
